Aerofoil72
1.000000000000000000e+00 0.000000000000000000e+00
9.757542486307654306e-01 6.998054757478645860e-03
9.514914372186094038e-01 1.391655535158224308e-02
9.272019672553472036e-01 2.070228680218373987e-02
9.028833853340382243e-01 2.730578389633863193e-02
8.785393833609725922e-01 3.368172477698809508e-02
8.541788957558850148e-01 3.978921489545002993e-02
8.298152869457271485e-01 4.559197322337343178e-02
8.054656227545785585e-01 5.105843187492046381e-02
7.811500195828557924e-01 5.616175957123257373e-02
7.568910655528442444e-01 6.087981868632688642e-02
7.327133080747078031e-01 6.519506494605101232e-02
7.086428025576634315e-01 6.909439820920004749e-02
6.847067172548145786e-01 7.256897214195438817e-02
6.609329894874093059e-01 7.561397000304216631e-02
6.373500287448882196e-01 7.822835318704587926e-02
6.139864624011319716e-01 8.041458862666447938e-02
5.908709200248356552e-01 8.217836063110782463e-02
5.680318524928631430e-01 8.352827223672396051e-02
5.454973823399077437e-01 8.447554066705383058e-02
5.232951819957096795e-01 8.503369104235125597e-02
5.014523767725973524e-01 8.521825204281212318e-02
4.799954696711400959e-01 8.504645681490444198e-02
4.589502852703107871e-01 8.453695201588927455e-02
4.383419301607941465e-01 8.370951751746329161e-02
4.181947675658828634e-01 8.258479893502668201e-02
3.985324039738994406e-01 8.118405481399623702e-02
3.793776857792051094e-01 7.952891998841789267e-02
3.607527040956980402e-01 7.764118632950536836e-02
3.426788060672267267e-01 7.554260182221568531e-02
3.251766111536092407e-01 7.325468864618009390e-02
3.082660310189715425e-01 7.079858069282930766e-02
2.919662917909066069e-01 6.819488072298184045e-02
2.762959575945400648e-01 6.546353715809848095e-02
2.612729543949974254e-01 6.262374030344605713e-02
2.469145933050177488e-01 5.969383762214739569e-02
2.332375926315661818e-01 5.669126751512515439e-02
2.202580980462836291e-01 5.363251091286455607e-02
2.079917003695316291e-01 5.053305985032810477e-02
1.964534505566037370e-01 4.740740207584030752e-02
1.856578715674643831e-01 4.426902063792612779e-02
1.756189668881280863e-01 4.113040730052565375e-02
1.663502255525440288e-01 3.800308855631771149e-02
1.578646235886155824e-01 3.489766293965741034e-02
1.501746218807866740e-01 3.182384828447090003e-02
1.432921605045054114e-01 2.879053752794562271e-02
1.372286496448139603e-01 2.580586162760144589e-02
1.319949572623767831e-01 2.287725813692702628e-02
1.276013937154412969e-01 2.001154397281068587e-02
1.240576935855608742e-01 1.721499090608068216e-02
1.213729949884110454e-01 1.449340231419411588e-02
1.195558166787307752e-01 1.185218975207161934e-02
1.186140332803389957e-01 9.296447922863874946e-03
1.185548489883220119e-01 6.831026664648716731e-03
1.193847701009072143e-01 4.460598611294745372e-03
1.211095767432281006e-01 2.189721235580593603e-03
1.237342941441877814e-01 2.289203972663180511e-05
1.272631638209512084e-01 -2.035404277625302728e-03
1.316996150132705712e-01 -3.980657778666278450e-03
1.370462366918909214e-01 -5.808305392303730018e-03
1.433047504417202800e-01 -7.513714111186320897e-03
1.504759844912983424e-01 -9.092176135304674139e-03
1.585598491253838727e-01 -1.053891672573438118e-02
1.675553136772278684e-01 -1.184911543583484078e-02
1.774603852513248203e-01 -1.301794128698140207e-02
1.882720892761636233e-01 -1.404060235209504334e-02
1.999864519297533116e-01 -1.491241010324634124e-02
2.125984844184983236e-01 -1.562885876985266667e-02
2.261021690223703473e-01 -1.618571984186473536e-02
2.404904467462797291e-01 -1.657915173825246988e-02
2.557552063391285158e-01 -1.680582454545720764e-02
2.718872743582295692e-01 -1.686305961367968315e-02
2.888764058676482338e-01 -1.674898368132559864e-02
3.067112752645640428e-01 -1.646269708003766929e-02
3.253794666279961612e-01 -1.600445545490690458e-02
3.448674628792125496e-01 -1.537586431708305376e-02
3.651606329328458966e-01 -1.458008562949638341e-02
3.862432159022384237e-01 -1.362205551116545121e-02
4.080983013017926986e-01 -1.250871203200222895e-02
4.307078040632058569e-01 -1.124923195854044336e-02
4.540524330513712736e-01 -9.855275202009057198e-03
4.781116516295101926e-01 -8.341235614056013298e-03
5.028636286817498302e-01 -6.724496672598855897e-03
5.282851783549065150e-01 -5.025690501146257497e-03
5.543516866297218959e-01 -3.268958569897729028e-03
5.810370226752002987e-01 -1.482212336396100108e-03
6.083134327780930217e-01 3.026080021209136880e-04
6.361514144729418785e-01 2.049278552841739699e-03
6.645195683264731867e-01 3.717042550749141000e-03
6.933844246535590949e-01 5.260369012497289644e-03
7.227102422604168019e-01 6.628721334022096186e-03
7.524587761242813588e-01 7.766338000148300010e-03
7.825890107274102725e-01 8.612027622163870300e-03
8.130568555670624198e-01 9.098980559307145305e-03
8.438147991619923127e-01 9.154599411947895310e-03
8.748115176700669293e-01 8.700350697537800881e-03
9.059914340208923278e-01 7.651640034754290075e-03
9.372942232517791350e-01 5.917713166259896268e-03
9.686542595150952062e-01 3.401585145744011416e-03
1.000000000000000000e+00 0.000000000000000000e+00
