NACA 6017
 1.0000000     0.0017850
 0.9928006     0.0040705
 0.9798895     0.0081223
 0.9635184     0.0131747
 0.9445469     0.0189129
 0.9234998     0.0251356
 0.9007495     0.0316961
 0.8765830     0.0384804
 0.8512328     0.0453968
 0.8248944     0.0523690
 0.7977362     0.0593326
 0.7699063     0.0662323
 0.7415373     0.0730197
 0.7127487     0.0796516
 0.6836500     0.0860895
 0.6543419     0.0922979
 0.6249182     0.0982443
 0.5954661     0.1038982
 0.5660677     0.1092312
 0.5368005     0.1142168
 0.5077378     0.1188298
 0.4789491     0.1230470
 0.4505011     0.1268469
 0.4224571     0.1302098
 0.3948782     0.1331181
 0.3678229     0.1355566
 0.3413476     0.1375122
 0.3155065     0.1389748
 0.2903524     0.1399371
 0.2659361     0.1403945
 0.2423068     0.1403457
 0.2195125     0.1397925
 0.1975998     0.1387399
 0.1766138     0.1371958
 0.1565988     0.1351713
 0.1375977     0.1326803
 0.1196525     0.1297389
 0.1028043     0.1263660
 0.0870931     0.1225818
 0.0725582     0.1184083
 0.0592379     0.1138682
 0.0471700     0.1089848
 0.0363913     0.1037812
 0.0269381     0.0982794
 0.0188458     0.0925004
 0.0121494     0.0864630
 0.0068832     0.0801834
 0.0030809     0.0736743
 0.0007756     0.0669449
 0.0000000     0.0600000
 0.0007756     0.0530550
 0.0030809     0.0463246
 0.0068832     0.0398110
 0.0121494     0.0335192
 0.0188458     0.0274569
 0.0269381     0.0216335
 0.0363913     0.0160599
 0.0471700     0.0107481
 0.0592379     0.0057107
 0.0725582     0.0009600
 0.0870931    -0.0034920
 0.1028043    -0.0076342
 0.1196525    -0.0114569
 0.1375977    -0.0149522
 0.1565988    -0.0181141
 0.1766138    -0.0209389
 0.1975998    -0.0234253
 0.2195125    -0.0255748
 0.2423068    -0.0273912
 0.2659361    -0.0288811
 0.2903524    -0.0300536
 0.3155065    -0.0309202
 0.3413476    -0.0314944
 0.3678229    -0.0317918
 0.3948782    -0.0318296
 0.4224571    -0.0316262
 0.4505011    -0.0312011
 0.4789491    -0.0305741
 0.5077378    -0.0297655
 0.5368005    -0.0287954
 0.5660677    -0.0276832
 0.5954661    -0.0264478
 0.6249182    -0.0251070
 0.6543419    -0.0236775
 0.6836500    -0.0221748
 0.7127487    -0.0206129
 0.7415373    -0.0190050
 0.7699063    -0.0173630
 0.7977362    -0.0156986
 0.8248944    -0.0140231
 0.8512328    -0.0123485
 0.8765830    -0.0106882
 0.9007495    -0.0090580
 0.9234998    -0.0074778
 0.9445469    -0.0059732
 0.9635184    -0.0045789
 0.9798895    -0.0033443
 0.9928006    -0.0023489
 1.0000000    -0.0017850
