Aerofoil2
1.000000000000000000e+00 0.000000000000000000e+00
9.757542486307654306e-01 6.762125684139863591e-03
9.514914372186094038e-01 1.386423451546234253e-02
9.272019672553472036e-01 2.119823471156314157e-02
9.028833853340382243e-01 2.866539245291824939e-02
8.785393833609725922e-01 3.617601877333207622e-02
8.541788957558850148e-01 4.364913321203214847e-02
8.298152869457271485e-01 5.101210822287134683e-02
8.054656227545785585e-01 5.820029808942456945e-02
7.811500195828557924e-01 6.515665585402960480e-02
7.568910655528442444e-01 7.183134153404481526e-02
7.327133080747078031e-01 7.818132466979224593e-02
7.086428025576634315e-01 8.416998402585432193e-02
6.847067172548145786e-01 8.976670705060288413e-02
6.609329894874093059e-01 9.494649148809662653e-02
6.373500287448882196e-01 9.968955133179076278e-02
6.139864624011319716e-01 1.039809291108935579e-01
5.908709200248356552e-01 1.078101163076959912e-01
5.680318524928631430e-01 1.111706835178040004e-01
5.454973823399077437e-01 1.140599217849571911e-01
5.232951819957096795e-01 1.164784963680169649e-01
5.014523767725973524e-01 1.184301140298025939e-01
4.799954696711400959e-01 1.199212047757353683e-01
4.589502852703107871e-01 1.209606188147582806e-01
4.383419301607941465e-01 1.215593393657532773e-01
4.181947675658828634e-01 1.217302117896771202e-01
3.985324039738994406e-01 1.214876893909363487e-01
3.793776857792051094e-01 1.208475961011051536e-01
3.607527040956980402e-01 1.198269061340082042e-01
3.426788060672267267e-01 1.184435405834411703e-01
3.251766111536092407e-01 1.167161808234184195e-01
3.082660310189715425e-01 1.146640984658357787e-01
2.919662917909066069e-01 1.123070015318386600e-01
2.762959575945400648e-01 1.096648964010033533e-01
2.612729543949974254e-01 1.067579650167113509e-01
2.469145933050177488e-01 1.036064567468214653e-01
2.332375926315661818e-01 1.002305942259587024e-01
2.202580980462836291e-01 9.665049243945032786e-02
2.079917003695316291e-01 9.288609024918520474e-02
1.964534505566037370e-01 8.895709350844889507e-02
1.856578715674643831e-01 8.488292886613879595e-02
1.756189668881280863e-01 8.068270732069178497e-02
1.663502255525440288e-01 7.637519655059564483e-02
1.578646235886155824e-01 7.197880102151500703e-02
1.501746218807866740e-01 6.751154884986669547e-02
1.432921605045054114e-01 6.299108438915446140e-02
1.372286496448139603e-01 5.843466549852628644e-02
1.319949572623767831e-01 5.385916445288045640e-02
1.276013937154412969e-01 4.928107146043493592e-02
1.240576935855608742e-01 4.471649976701000395e-02
1.213729949884110454e-01 4.018119134637238715e-02
1.195558166787307752e-01 3.569052220287764754e-02
1.186140332803389957e-01 3.125950634634248881e-02
1.185548489883220119e-01 2.690279753959714387e-02
1.193847701009072143e-01 2.263468796653928319e-02
1.211095767432281006e-01 1.846910302274428622e-02
1.237342941441877814e-01 1.441959149181111337e-02
1.272631638209512084e-01 1.049931043865503719e-02
1.316996150132705712e-01 6.721004225916303934e-03
1.370462366918909214e-01 3.096977141563855146e-03
1.433047504417202800e-01 -3.609407853520247016e-04
1.504759844912983424e-01 -3.641435107978267544e-03
1.585598491253838727e-01 -6.733755648274019658e-03
1.675553136772278684e-01 -9.627772661364910473e-03
1.774603852513248203e-01 -1.231404047508480315e-02
1.882720892761636233e-01 -1.478386847813197881e-02
1.999864519297533116e-01 -1.702939919915234107e-02
2.125984844184983236e-01 -1.904369308084050139e-02
2.261021690223703473e-01 -2.082081940779580490e-02
2.404904467462797291e-01 -2.235595269436599364e-02
2.557552063391285158e-01 -2.364547367903742023e-02
2.718872743582295692e-01 -2.468707390506367713e-02
2.888764058676482338e-01 -2.547986269294841635e-02
3.067112752645640428e-01 -2.602447512908897392e-02
3.253794666279961612e-01 -2.632317950632686449e-02
3.448674628792125496e-01 -2.637998245631957908e-02
3.651606329328458966e-01 -2.620072981052287350e-02
3.862432159022384237e-01 -2.579320101613627458e-02
4.080983013017926986e-01 -2.516719471559485111e-02
4.307078040632058569e-01 -2.433460287306805914e-02
4.540524330513712736e-01 -2.330947059893056367e-02
4.781116516295101926e-01 -2.210803858328203378e-02
5.028636286817498302e-01 -2.074876480228949119e-02
5.282851783549065150e-01 -1.925232190639102753e-02
5.543516866297218959e-01 -1.764156643720845435e-02
5.810370226752002987e-01 -1.594147575035338368e-02
6.083134327780930217e-01 -1.417904824415190147e-02
6.361514144729418785e-01 -1.238316220963979128e-02
6.645195683264731867e-01 -1.058438832497282656e-02
6.933844246535590949e-01 -8.814750517632320356e-03
7.227102422604168019e-01 -7.107429610468877015e-03
7.524587761242813588e-01 -5.496403852691989465e-03
7.825890107274102725e-01 -4.016020114364385503e-03
8.130568555670624198e-01 -2.700489192773546186e-03
8.438147991619923127e-01 -1.583298341210867414e-03
8.748115176700669293e-01 -6.965337851710307797e-04
9.059914340208923278e-01 -7.010563776820373418e-05
9.372942232517791350e-01 2.691327347654824502e-04
9.686542595150952062e-01 2.983792153033672950e-04
1.000000000000000000e+00 0.000000000000000000e+00
