NACA 3817
 1.0000000     0.0017850
 0.9928006     0.0053306
 0.9798895     0.0114632
 0.9635184     0.0188231
 0.9445469     0.0267727
 0.9234998     0.0348676
 0.9007495     0.0427642
 0.8765830     0.0501856
 0.8512328     0.0569040
 0.8248944     0.0627312
 0.7977362     0.0675153
 0.7699063     0.0717552
 0.7415373     0.0758521
 0.7127487     0.0797754
 0.6836500     0.0834976
 0.6543419     0.0869932
 0.6249182     0.0902387
 0.5954661     0.0932120
 0.5660677     0.0958920
 0.5368005     0.0982588
 0.5077378     0.1002937
 0.4789491     0.1019790
 0.4505011     0.1032982
 0.4224571     0.1042365
 0.3948782     0.1047806
 0.3678229     0.1049190
 0.3413476     0.1046426
 0.3155065     0.1039443
 0.2903524     0.1028200
 0.2659361     0.1012679
 0.2423068     0.0992893
 0.2195125     0.0968884
 0.1975998     0.0940723
 0.1766138     0.0908512
 0.1565988     0.0872381
 0.1375977     0.0832486
 0.1196525     0.0789008
 0.1028043     0.0742150
 0.0870931     0.0692133
 0.0725582     0.0639192
 0.0592379     0.0583571
 0.0471700     0.0525518
 0.0363913     0.0465279
 0.0269381     0.0403093
 0.0188458     0.0339185
 0.0121494     0.0273762
 0.0068832     0.0207002
 0.0030809     0.0139055
 0.0007756     0.0070031
 0.0000000     0.0000000
 0.0007756    -0.0068868
 0.0030809    -0.0134443
 0.0068832    -0.0196722
 0.0121494    -0.0255676
 0.0188458    -0.0311250
 0.0269381    -0.0363366
 0.0363913    -0.0411934
 0.0471700    -0.0456849
 0.0592379    -0.0498004
 0.0725582    -0.0535291
 0.0870931    -0.0568605
 0.1028043    -0.0597852
 0.1196525    -0.0622951
 0.1375977    -0.0643839
 0.1565988    -0.0660473
 0.1766138    -0.0672835
 0.1975998    -0.0680929
 0.2195125    -0.0684789
 0.2423068    -0.0684476
 0.2659361    -0.0680077
 0.2903524    -0.0671707
 0.3155065    -0.0659506
 0.3413476    -0.0643640
 0.3678229    -0.0624294
 0.3948782    -0.0601672
 0.4224571    -0.0575995
 0.4505011    -0.0547498
 0.4789491    -0.0516422
 0.5077378    -0.0483016
 0.5368005    -0.0447533
 0.5660677    -0.0410224
 0.5954661    -0.0371339
 0.6249182    -0.0331125
 0.6543419    -0.0289822
 0.6836500    -0.0247667
 0.7127487    -0.0204891
 0.7415373    -0.0161725
 0.7699063    -0.0118401
 0.7977362    -0.0075158
 0.8248944    -0.0036608
 0.8512328    -0.0008412
 0.8765830     0.0010170
 0.9007495     0.0020101
 0.9234998     0.0022541
 0.9445469     0.0018866
 0.9635184     0.0010695
 0.9798895    -0.0000035
 0.9928006    -0.0010888
 1.0000000    -0.0017850
