NACA 4618
 1.0000000     0.0018900
 0.9867112     0.0072777
 0.9639116     0.0162119
 0.9379641     0.0259105
 0.9095339     0.0359724
 0.8794160     0.0459963
 0.8482522     0.0556889
 0.8164669     0.0648693
 0.7843115     0.0734361
 0.7519282     0.0813325
 0.7193953     0.0885256
 0.6867445     0.0949926
 0.6539651     0.1007237
 0.6209946     0.1056953
 0.5875303     0.1099532
 0.5535564     0.1136529
 0.5194769     0.1167856
 0.4855037     0.1192909
 0.4517676     0.1211332
 0.4183715     0.1222776
 0.3854043     0.1226942
 0.3529596     0.1223550
 0.3211447     0.1212364
 0.2900912     0.1193218
 0.2599661     0.1166073
 0.2309817     0.1131091
 0.2033989     0.1088740
 0.1775159     0.1039888
 0.1536315     0.0985832
 0.1319859     0.0928205
 0.1127025     0.0868730
 0.0957604     0.0808939
 0.0810133     0.0749966
 0.0682372     0.0692501
 0.0571808     0.0636855
 0.0476023     0.0583071
 0.0392874     0.0531025
 0.0320570     0.0480507
 0.0257667     0.0431268
 0.0203032     0.0383054
 0.0155811     0.0335624
 0.0115386     0.0288767
 0.0081336     0.0242331
 0.0053410     0.0196226
 0.0031464     0.0150470
 0.0015414     0.0105197
 0.0005142     0.0060663
 0.0000423     0.0017309
 0.0000894    -0.0024978
 0.0006831    -0.0068137
 0.0018958    -0.0111633
 0.0037712    -0.0154759
 0.0063261    -0.0196835
 0.0095527    -0.0237413
 0.0134399    -0.0276255
 0.0179844    -0.0313324
 0.0232014    -0.0348699
 0.0291301    -0.0382510
 0.0358363    -0.0414904
 0.0434176    -0.0445994
 0.0520064    -0.0475855
 0.0617773    -0.0504481
 0.0729519    -0.0531769
 0.0858036    -0.0557463
 0.1006526    -0.0581115
 0.1178431    -0.0602026
 0.1376921    -0.0619225
 0.1604080    -0.0631547
 0.1860082    -0.0637830
 0.2142895    -0.0637195
 0.2448837    -0.0629257
 0.2773640    -0.0614152
 0.3113362    -0.0592403
 0.3464817    -0.0564752
 0.3825589    -0.0532019
 0.4193850    -0.0495027
 0.4568139    -0.0454563
 0.4947054    -0.0411390
 0.5329030    -0.0366237
 0.5711332    -0.0319923
 0.6090104    -0.0273598
 0.6462292    -0.0230256
 0.6830832    -0.0191242
 0.7197495    -0.0156206
 0.7562613    -0.0125274
 0.7926108    -0.0098437
 0.8286860    -0.0075727
 0.8642126    -0.0057149
 0.8986383    -0.0042661
 0.9310514    -0.0032086
 0.9603086    -0.0024994
 0.9855457    -0.0020666
 1.0000000    -0.0018900
