NACA 5615
 1.0000000     0.0015750
 0.9928006     0.0046157
 0.9798895     0.0099601
 0.9635184     0.0165370
 0.9445469     0.0238815
 0.9234998     0.0316845
 0.9007495     0.0397140
 0.8765830     0.0477864
 0.8512328     0.0557515
 0.8248944     0.0634851
 0.7977362     0.0708834
 0.7699063     0.0778590
 0.7415373     0.0843389
 0.7127487     0.0902618
 0.6836500     0.0955770
 0.6543419     0.1002428
 0.6249182     0.1042256
 0.5954661     0.1075027
 0.5660677     0.1102435
 0.5368005     0.1125388
 0.5077378     0.1143745
 0.4789491     0.1157389
 0.4505011     0.1166229
 0.4224571     0.1170203
 0.3948782     0.1169273
 0.3678229     0.1163432
 0.3413476     0.1152699
 0.3155065     0.1137125
 0.2903524     0.1116790
 0.2659361     0.1091806
 0.2423068     0.1062315
 0.2195125     0.1028491
 0.1975998     0.0990538
 0.1766138     0.0948687
 0.1565988     0.0903197
 0.1375977     0.0854353
 0.1196525     0.0802459
 0.1028043     0.0747839
 0.0870931     0.0690828
 0.0725582     0.0631772
 0.0592379     0.0571022
 0.0471700     0.0508924
 0.0363913     0.0445818
 0.0269381     0.0382033
 0.0188458     0.0317873
 0.0121494     0.0253620
 0.0068832     0.0189520
 0.0030809     0.0125782
 0.0007756     0.0062571
 0.0000000     0.0000000
 0.0007756    -0.0059987
 0.0030809    -0.0115539
 0.0068832    -0.0166707
 0.0121494    -0.0213532
 0.0188458    -0.0256040
 0.0269381    -0.0294255
 0.0363913    -0.0328193
 0.0471700    -0.0357871
 0.0592379    -0.0383310
 0.0725582    -0.0404536
 0.0870931    -0.0421588
 0.1028043    -0.0434515
 0.1196525    -0.0443386
 0.1375977    -0.0448286
 0.1565988    -0.0449321
 0.1766138    -0.0446620
 0.1975998    -0.0440332
 0.2195125    -0.0430632
 0.2423068    -0.0417716
 0.2659361    -0.0401802
 0.2903524    -0.0383128
 0.3155065    -0.0361948
 0.3413476    -0.0338535
 0.3678229    -0.0313171
 0.3948782    -0.0286148
 0.4224571    -0.0257762
 0.4505011    -0.0228312
 0.4789491    -0.0198092
 0.5077378    -0.0167390
 0.5368005    -0.0136483
 0.5660677    -0.0105633
 0.5954661    -0.0075084
 0.6249182    -0.0046137
 0.6543419    -0.0020885
 0.6836500     0.0000497
 0.7127487     0.0017931
 0.7415373     0.0031407
 0.7699063     0.0040984
 0.7977362     0.0046794
 0.8248944     0.0049039
 0.8512328     0.0047998
 0.8765830     0.0044023
 0.9007495     0.0037545
 0.9234998     0.0029079
 0.9445469     0.0019231
 0.9635184     0.0008720
 0.9798895    -0.0001576
 0.9928006    -0.0010484
 1.0000000    -0.0015750
