NACA 4716
 1.0000000     0.0016800
 0.9915000     0.0054964
 0.9772856     0.0116984
 0.9614142     0.0183585
 0.9441246     0.0252975
 0.9257440     0.0323150
 0.9065872     0.0392370
 0.8869047     0.0459346
 0.8668710     0.0523225
 0.8465981     0.0583478
 0.8261535     0.0639785
 0.8055706     0.0691958
 0.7848634     0.0739900
 0.7640130     0.0783519
 0.7429689     0.0822912
 0.7216570     0.0857900
 0.6997799     0.0888812
 0.6770590     0.0917398
 0.6537442     0.0944717
 0.6301635     0.0970443
 0.6064504     0.0994195
 0.5826868     0.1015840
 0.5589333     0.1035251
 0.5352225     0.1052319
 0.5115788     0.1066952
 0.4880221     0.1079056
 0.4645694     0.1088537
 0.4412375     0.1095295
 0.4180435     0.1099227
 0.3950058     0.1100228
 0.3721448     0.1098188
 0.3494834     0.1092994
 0.3270482     0.1084536
 0.3048709     0.1072704
 0.2829897     0.1057398
 0.2614522     0.1038533
 0.2403183     0.1016052
 0.2196639     0.0989943
 0.1995855     0.0960267
 0.1802023     0.0927185
 0.1616562     0.0891001
 0.1441043     0.0852179
 0.1277029     0.0811350
 0.1125830     0.0769260
 0.0988270     0.0726688
 0.0864533     0.0684338
 0.0754180     0.0642765
 0.0656295     0.0602334
 0.0569687     0.0563235
 0.0493078     0.0525518
 0.0425232     0.0489139
 0.0365029     0.0453997
 0.0311499     0.0419958
 0.0263824     0.0386871
 0.0221323     0.0354590
 0.0183446     0.0322974
 0.0149759     0.0291884
 0.0119920     0.0261206
 0.0093675     0.0230837
 0.0070845     0.0200697
 0.0051308     0.0170736
 0.0034996     0.0140940
 0.0021864     0.0111335
 0.0011877     0.0082003
 0.0004984     0.0053061
 0.0001087     0.0024694
 0.0000018    -0.0002996
 0.0001723    -0.0030741
 0.0006453    -0.0058911
 0.0014492    -0.0087275
 0.0026014    -0.0115520
 0.0041091    -0.0143380
 0.0059723    -0.0170641
 0.0081872    -0.0197176
 0.0107507    -0.0222927
 0.0136646    -0.0247895
 0.0169365    -0.0272124
 0.0205831    -0.0295671
 0.0246300    -0.0318611
 0.0291130    -0.0341019
 0.0340801    -0.0362952
 0.0395922    -0.0384466
 0.0457252    -0.0405594
 0.0525725    -0.0426336
 0.0602458    -0.0446656
 0.0688755    -0.0466465
 0.0786076    -0.0485601
 0.0895952    -0.0503808
 0.1019822    -0.0520725
 0.1158783    -0.0535888
 0.1313318    -0.0548767
 0.1483094    -0.0558835
 0.1666963    -0.0565650
 0.1863193    -0.0568929
 0.2069813    -0.0568562
 0.2284928    -0.0564598
 0.2506907    -0.0557196
 0.2734437    -0.0546581
 0.2966505    -0.0533009
 0.3202338    -0.0516744
 0.3441350    -0.0498045
 0.3683089    -0.0477159
 0.3927198    -0.0454320
 0.4173385    -0.0429747
 0.4421409    -0.0403641
 0.4671059    -0.0376193
 0.4922144    -0.0347577
 0.5174475    -0.0317957
 0.5427855    -0.0287483
 0.5682044    -0.0256305
 0.5936693    -0.0224570
 0.6191279    -0.0192429
 0.6444926    -0.0160112
 0.6695757    -0.0127863
 0.6941595    -0.0096004
 0.7178176    -0.0066578
 0.7407791    -0.0041445
 0.7634675    -0.0020442
 0.7859865    -0.0003124
 0.8083954     0.0010490
 0.8307178     0.0020513
 0.8529267     0.0026977
 0.8749588     0.0029949
 0.8966878     0.0029544
 0.9179051     0.0025975
 0.9383001     0.0019615
 0.9574775     0.0011040
 0.9750317     0.0001010
 0.9906814    -0.0009670
 1.0000000    -0.0016800
